timestamp,frame_idx,infer_ms,total_ms,cpu_percent,mem_rss_mb,gpu_util,gpu_mem_mb,batch_size
1779134326.9039419,799,5.442,6.739,17.1,1062.8,8,1359,1
1779134326.9733832,800,6.760,9.861,28.1,1062.8,8,1359,1
1779134326.9866693,801,5.419,7.491,23.1,1062.8,8,1359,1
1779134327.014541,802,6.318,7.697,17.1,1062.8,8,1359,1
1779134327.0703356,803,7.668,11.112,13.7,1062.8,8,1359,1
1779134327.0856705,804,5.758,6.864,8.3,1062.8,8,1359,1
1779134327.1117628,805,5.460,6.547,13.3,1062.8,8,1359,1
1779134327.1639597,806,7.559,10.250,13.3,1062.8,8,1359,1
1779134327.1781588,807,6.015,7.681,50.0,1062.8,8,1359,1
1779134327.2092826,808,5.710,7.723,25.6,1062.8,8,1359,1
1779134327.2646654,809,7.716,10.532,25.0,1062.8,8,1359,1
